,id,popularity,budget,revenue,original_title,cast,director,runtime,genres,production_companies,release_date,vote_count,vote_average,release_year
9103,9771,0.30829,31489287.97669787,3572443.0,Major League: Back to the Minors,Scott Bakula|Corbin Bernsen|Dennis Haysbert|Takaaki Ishibashi|Jensen Daggett,John Warren,107.0,Comedy,Warner Bros.|Morgan Creek Productions,1998-04-17,11,4.7,1998
9104,9452,0.305742,30000000.0,29202884.0,Bulworth,Warren Beatty|Halle Berry|Sean Astin|Christine Baranski|Adilah Barnes,Warren Beatty,108.0,Comedy|Drama,20th Century Fox,1998-05-15,27,6.2,1998
9105,14444,0.301614,31489287.97669787,100491683.0,The Rugrats Movie,Whoopi Goldberg|David Spade|E.G. Daily|Tara Strong|Christine Cavanaugh,Norton Virgien|Igor Kovalyov,79.0,Animation|Family,Nickelodeon Movies|Paramount Animation,1998-11-20,79,5.6,1998
9106,12488,0.360079,31489287.97669787,90995236.48589474,The Gingerbread Man,Kenneth Branagh|Embeth Davidtz|Robert Downey Jr.|Daryl Hannah|Tom Berenger,Robert Altman,114.0,Thriller,Island Pictures|Enchanter Entertainment,1998-01-23,16,6.2,1998
9107,35680,0.293252,31489287.97669787,90995236.48589474,Madeline,Hatty Jones|Frances McDormand|Nigel Hawthorne|Ben Daniels|Arturo Venegas,Daisy von Scherler Mayer,89.0,Comedy|Drama|Family,TriStar Pictures,1998-07-10,24,4.8,1998
9108,13151,0.29132199999999997,31489287.97669787,90995236.48589474,Scooby-Doo on Zombie Island,Scott Innes|Billy West|Mary Kay Bergman|Frank Welker|B. J. Ward,Hiroshi Aoyama|Kazumi Fukushima|Jim Stenstrum,77.0,Animation|Comedy|Family|Mystery,Warner Bros.|Hanna Barbera Production,1998-09-22,44,7.0,1998
9109,17915,0.289515,31489287.97669787,15.0,Dance With Me,Vanessa Williams|Chayanne|Kris Kristofferson|Joan Plowright|Jane Krakowski,Randa Haines,126.0,Drama|Romance|Music,Columbia Pictures|Mandalay Entertainment,1998-08-21,16,5.7,1998
9110,8129,0.288098,31489287.97669787,90995236.48589474,My Name Is Joe,Peter Mullan|Louise Goodall|David McKay|David Hayman|Gary Lewis,Ken Loach,105.0,Drama|Romance,Channel Four Films|Arte|Diaphana Films|The Glasgow Film Fund|Parallax Pictures,1998-05-15,15,6.8,1998
9111,10616,0.27660100000000004,31489287.97669787,90995236.48589474,Sat sau ji wong,Jet Li|Eric Tsang|Simon Yam|Paul Rapovski|Gigi Leung,Wei Tung,103.0,Action|Comedy,China Star Entertainment|Win's Entertainment Ltd.|Flea Market,1998-04-03,14,6.1,1998
9112,12538,0.276165,31489287.97669787,13035599.0,Senseless,Marlon Wayans|David Spade|Matthew Lillard|Rip Torn|Tamara Taylor,Penelope Spheeris,93.0,Comedy|Romance,Dimension Films,1998-02-20,37,5.4,1998
9113,17941,0.266021,31489287.97669787,90995236.48589474,Hush,Jessica Lange|Gwyneth Paltrow|Johnathon Schaech|Nina Foch|Debi Mazar,Johathan Darby,95.0,Drama|Thriller,TriStar Pictures,1998-03-06,25,5.8,1998
9115,9490,0.262171,8000000.0,17460020.0,Half Baked,Dave Chappelle|Tommy Chong|Harland Williams|Guillermo DÃ­az|Jim Breuer,Tamra Davis,82.0,Comedy|Crime,Universal Pictures,1998-01-16,86,6.3,1998
9116,1448,0.258956,31489287.97669787,90995236.48589474,The Wisdom of Crocodiles,Jude Law|Elina LÃ¶wensohn|Timothy Spall|Jack Davenport|Kerry Fox,Po-Chih Leong,98.0,Drama|Fantasy|Horror,Film Foundry Partners|Zenith Productions,1998-11-27,16,4.9,1998
9117,22318,0.2515,31489287.97669787,90995236.48589474,Permanent Midnight,Ben Stiller|Elizabeth Hurley|Maria Bello|Owen Wilson|Jay Paulson,David Veloz,88.0,Drama|Romance,JD Productions|Artisan Entertainment,1998-09-12,17,6.0,1998
9118,3033,0.189141,10000000.0,6451628.0,Gods and Monsters,Ian McKellen|Brendan Fraser|Lynn Redgrave|Lolita Davidovich|David Dukes,Bill Condon,105.0,Drama,Lions Gate Films|Flashpoint (I)|Showtime Networks,1998-01-21,23,5.6,1998
9119,22256,0.245817,25000000.0,777423.0,Without Limits,Billy Crudup|Donald Sutherland|Monica Potter|Jeremy Sisto|Matthew Lillard,Robert Towne,117.0,Drama,Cruise/Wagner Productions|Warner Bros.,1998-09-11,11,6.0,1998
9121,9835,0.240661,10000000.0,19000000.0,Jane Austen's Mafia!,Jay Mohr|Billy Burke|Christina Applegate|Pamela Gidley|Olympia Dukakis,Jim Abrahams,84.0,Comedy|Crime,Tapestry Films|Touchstone Pictures,1998-07-24,19,5.7,1998
9122,21661,0.236078,31489287.97669787,10224116.0,Air Bud: Golden Receiver,Kevin Zegers|Tim Conway|Dick Martin|Nora Dunn|Gregory Harrison,Richard Martin,90.0,Comedy|Family,Dimension Films,1998-08-14,17,4.5,1998
9123,16148,0.23595100000000002,5000000.0,1980338.0,Zero Effect,Bill Pullman|Ben Stiller|Ryan O'Neal|Kim Dickens|Angela Featherstone,Jake Kasdan,116.0,Comedy|Crime|Mystery|Thriller,Castle Rock Entertainment|Columbia Pictures Corporation|Manifest Film Company,1998-01-30,24,5.8,1998
9124,27850,0.23309699999999997,31489287.97669787,90995236.48589474,Halloweentown,Debbie Reynolds|Judith Hoag|Kimberly J. Brown|Joey Zimmerman|Emily Roeske,Duwayne Dunham,81.0,Adventure|Comedy|Family|Fantasy|Horror,Just Singer Entertainment,1998-01-01,50,6.2,1998
9125,10940,0.231134,31489287.97669787,90995236.48589474,Babylon 5: In the Beginning,Bruce Boxleitner|Mira Furlan|Richard Biggs|Andreas Katsulas|Peter Jurasik,Michael Vejar,94.0,Action|Drama|Science Fiction|Adventure,Babylonian Productions|Turner Network Television (TNT),1998-01-04,17,6.6,1998
9126,19154,0.23041999999999999,31489287.97669787,90995236.48589474,The Second Arrival,Patrick Muldoon|Jane Sibbett|Michael Sarrazin|Catherine Blythe|Michael Scherer,Kevin Tenney,101.0,Action|Adventure|Science Fiction|Thriller,Rootbeer Films|Taurus 7 Film Corporation,1998-11-06,11,2.9,1998
9127,24746,0.22655799999999998,2000000.0,124494.0,Six-String Samurai,Jeffrey Falcon|Justin McGuire|Kim De Angelo|Stephane Gauger|Clifford Hugo,Lance Mungia,91.0,Action|Adventure|Science Fiction,HSX Films,1998-09-18,15,5.8,1998
9128,12888,0.226519,31489287.97669787,90995236.48589474,Belly,DMX|Nas|Hassan Johnson|Taral Hicks|Tionne Watkins,Hype Williams,96.0,Crime|Drama,Artisan Entertainment,1998-11-04,18,7.0,1998
9129,11660,0.225908,31489287.97669787,90995236.48589474,Following,Alex Haw|Lucy Russell|John Nolan|Dick Bradsell|Gillian El-Kadi,Christopher Nolan,69.0,Crime|Drama|Thriller,Syncopy|Next Wave Films,1998-09-12,151,7.1,1998
9130,10278,0.22347199999999998,31489287.97669787,90995236.48589474,Return to Paradise,Vince Vaughn|Anne Heche|Joaquin Phoenix|David Conrad|Jada Pinkett Smith,Joseph Ruben,109.0,Drama|Thriller|Romance,Propaganda Films|PolyGram Filmed Entertainment|Tetragram,1998-08-10,18,6.4,1998
9131,16365,0.222133,31489287.97669787,90995236.48589474,Futuresport,Dean Cain|Vanessa Williams|Wesley Snipes|Valerie Chow|Adrian G. Griffiths,Ernest R. Dickerson,91.0,Action|Science Fiction,Amen Ra Films|New Star Media Inc.,1998-01-09,11,4.8,1998
9132,15162,0.21677399999999997,31489287.97669787,90995236.48589474,Alice Through the Looking Glass,Kate Beckinsale|Geoffrey Palmer|Ian Holm|Steve Coogan|Penelope Wilton,John Henderson,83.0,Family|Fantasy,IAC Film|Channel 4 Television Corporation|Projector Productions,1998-12-26,10,4.7,1998
9133,10593,0.21475300000000003,31489287.97669787,90995236.48589474,Il fantasma dell'opera,Julian Sands|Asia Argento|Andrea Di Stefano|Nadia Rinaldi|Coralina Cataldi-Tassoni,Dario Argento,99.0,Drama|Horror|Romance|Foreign,Cine 2000|Medusa Film,1998-11-20,15,4.2,1998
9134,4927,0.214567,1500000.0,870751.0,Edge of Seventeen,Chris Stafford|Tina Holmes|Andersen Gabrych|Stephanie McVay|Lea DeLaria,David Moreton,99.0,Comedy|Drama|Romance,TLA Releasing,1998-05-14,10,4.8,1998
9135,37498,0.195375,33000000.0,90995236.48589474,Knock Off,Jean-Claude Van Damme|Lela Rochon|Paul Sorvino|Rob Schneider|Mark Houghton,Tsui Hark,91.0,Action|Adventure|Thriller,TriStar Pictures|Film Workshop|MDP Worldwide|Knock Films A.V.V.|Val D'Oro Entertainment,1998-09-04,29,4.9,1998
9136,10162,0.212835,31489287.97669787,90995236.48589474,Waking Ned,Ian Bannen|David Kelly|Fionnula Flanagan|Susan Lynch|Brendan Dempsey,Kirk Jones,91.0,Comedy|Romance,Fox Searchlight Pictures|Canal+|Tomboy Films,1998-09-15,27,7.5,1998
9137,21736,0.207668,31489287.97669787,76447420.0,Everest,Liam Neeson|Ed Viesturs|David Breashears|Tracy Pfau|Lhakpa Dorji,David Breashears|Stephen Judson|Greg MacGillivray,44.0,Adventure|Documentary,MacGillivray Freeman Films|IMAX|Arcturus Motion Pictures|Polartec,1998-03-06,11,6.0,1998
9138,14577,0.20983200000000002,31489287.97669787,90995236.48589474,Dirty Work,Norm Macdonald|Artie Lange|Jack Warden|Traylor Howard|Don Rickles,Bob Saget,82.0,Comedy,Robert Simonds Productions|Metro-Goldwyn-Mayer (MGM),1998-06-12,22,6.4,1998
9139,24525,0.207296,31489287.97669787,90995236.48589474,Hurlyburly,Sean Penn|Kevin Spacey|Robin Wright|Chazz Palminteri|Garry Shandling,Anthony Drazan,122.0,Comedy|Drama,FilmColony,1998-12-25,10,5.4,1998
9141,12257,0.194358,15000000.0,10443316.0,Home Fries,Drew Barrymore|Catherine O'Hara|Luke Wilson|Jake Busey|Shelley Duvall,Dean Parisot,93.0,Drama|Comedy|Romance,Warner Bros.|Baltimore Pictures|Kasdan Pictures,1998-11-25,18,4.7,1998
9142,11855,0.182296,31489287.97669787,90995236.48589474,Pecker,Edward Furlong|Christina Ricci|Bess Armstrong|Mark Joy|Martha Plimpton,John Waters,87.0,Comedy,Polar Entertainment,1998-09-16,21,5.5,1998
9143,45242,0.236631,31489287.97669787,90995236.48589474,Dennis the Menace Strikes Again!,Don Rickles|George Kennedy|Justin Cooper|Betty White|Brian Doyle-Murray,Charles T. Kanganis,71.0,Comedy|Family,Warner Bros. Entertainment|Warner Home Video,1998-07-14,14,5.4,1998
9145,27791,0.188201,1100000.0,631221.0,Strangeland,Kevin Gage|Elizabeth PeÃ±a|Brett Harrelson|Robert Englund|Linda Cardellini,John Pieplow,86.0,Horror,Shooting Gallery|Snider Than Thou Productions Inc.,1998-10-02,14,4.8,1998
9147,17127,0.18358,15000000.0,46905889.0,The Object of My Affection,Jennifer Aniston|Paul Rudd|Hayden Panettiere|Alan Alda|Allison Janney,Nicholas Hytner,111.0,Comedy|Drama|Romance,20th Century Fox,1998-04-17,38,5.1,1998
9148,11603,0.18093,31489287.97669787,90995236.48589474,Rear Window,Christopher Reeve|Daryl Hannah|Robert Forster|Ruben Santiago-Hudson|Anne Twomey,Jeff Bleckner,89.0,Drama|Thriller|TV Movie,Haft Entertainment|Hallmark Entertainment|Cambria Productions,1998-11-22,10,4.9,1998
9150,47881,0.173959,31489287.97669787,7985929.0,My Giant,Billy Crystal|Kathleen Quinlan|Joanna Pacula|Jere Burns|Harold Gould,Michael Lehmann,103.0,Comedy|Drama|Family,Columbia Pictures|Castle Rock Entertainment,1998-04-10,14,4.8,1998
9152,42807,0.26504,27000000.0,76000000.0,The Newton Boys,Matthew McConaughey|Skeet Ulrich|Ethan Hawke|Vincent D'Onofrio|Gail Cronauer,Richard Linklater,113.0,Crime|Action|Drama,Twentieth Century Fox Film Corporation|Detour Filmproduction,1998-03-26,16,6.4,1998
9153,33644,0.162242,20000000.0,37672350.0,How Stella Got Her Groove Back,Angela Bassett|Taye Diggs|Whoopi Goldberg|Regina King|Suzzanne Douglas,Kevin Rodney Sullivan,124.0,Comedy|Drama|Romance,Twentieth Century Fox Film Corporation,1998-08-14,10,6.5,1998
9154,1618,0.157447,31489287.97669787,90995236.48589474,Still Crazy,Stephen Rea|Billy Connolly|Jimmy Nail|Bill Nighy|Timothy Spall,Brian Gibson,92.0,Comedy|Music,Columbia Pictures Corporation|The Greenlight Fund|Marmot Tandy Productions,1998-10-30,19,7.6,1998
9155,27472,0.15582100000000002,31489287.97669787,90995236.48589474,The Odd Couple II,Jack Lemmon|Walter Matthau|Richard Riehle|Jonathan Silverman|Lisa Waltz,Howard Deutch,97.0,Adventure|Comedy,Paramount Pictures,1998-04-09,14,6.2,1998
9156,8545,0.640131,31489287.97669787,90995236.48589474,Little Voice,Brenda Blethyn|Michael Caine|Ewan McGregor|Jane Horrocks|Jim Broadbent,Mark Herman,97.0,Comedy|Drama,Miramax Films,1998-11-05,18,5.9,1998
9157,31220,0.14891500000000002,31489287.97669787,90995236.48589474,Krippendorf's Tribe,Richard Dreyfuss|Jenna Elfman|Zakes Mokae|Siobhan Fallon|Natasha Lyonne,Todd Holland,94.0,Comedy|Drama|Family,Touchstone Pictures,1998-02-27,11,4.0,1998
9158,15043,0.1461,31489287.97669787,90995236.48589474,Brink!,Erik von Detten|Sam Horrigan|Christina Vidal|Robin Riker|Geoffrey Blake,Greg Beeman,99.0,Drama,Brink Productions,1998-08-28,15,5.9,1998
9162,13907,0.073521,31489287.97669787,90995236.48589474,Kurt & Courtney,Nick Broomfield|Dylan Carlson|Kurt Cobain|El Duce|Larry Flynt,Nick Broomfield,95.0,Documentary|Music,Strength Ltd.,1998-02-27,13,6.6,1998
9163,44625,0.135280999999999,1000000.0,90995236.48589474,Dead Man's Curve,Michael Vartan|Matthew Lillard|Randall Batinkoff|Keri Russell|Tamara Craig Thomas,Dan Rosen,91.0,Drama|Horror|Mystery|Thriller,Trimark Pictures|Trimark,1998-01-24,14,5.1,1998
9164,14342,0.133183,31489287.97669787,90995236.48589474,Almost Heroes,Chris Farley|Matthew Perry|Bokeem Woodbine|Barry Del Sherman|Eugene Levy,Christopher Guest,90.0,Action|Adventure|Comedy,DiNovi Pictures|Turner Pictures (I),1998-05-29,22,5.9,1998
9166,26618,0.117323,31489287.97669787,90995236.48589474,Clay Pigeons,Joaquin Phoenix|Vince Vaughn|Janeane Garofalo|Gregory Sporleder|Georgina Cates,David Dobkin,104.0,Comedy|Crime|Drama|Thriller,Intermedia Films|IMF Internationale Medien und Film GmbH & Co. 2. Produktions KG|Fade In Films,1998-09-25,15,6.1,1998
9167,14662,0.117202,5000000.0,90995236.48589474,Slums of Beverly Hills,Natasha Lyonne|Alan Arkin|Marisa Tomei|Eli Marienthal|Mena Suvari,Tamara Jenkins,91.0,Comedy|Drama,Fox Searchlight Pictures,1998-08-14,15,6.1,1998
9168,25751,0.116073,31489287.97669787,90995236.48589474,Children of the Corn V: Fields of Terror,Stacy Galina|Alexis Arquette|Eva Mendes|Greg Vaughan|Angela Jones,Ethan Wiley,83.0,Horror|Thriller,Blue Rider Pictures,1998-06-21,10,3.3,1998
9169,24269,0.109197,8000000.0,90995236.48589474,The Temptations,Charles Malik Whitfield|D.B. Woodside|Terron Brooks|Christian Payton|Jenifer Lewis,Allan Arkush,175.0,Music|Drama,Hallmark Entertainment|De Passe Entertainment,1998-11-01,10,6.7,1998
9170,32302,0.108358,31489287.97669787,90995236.48589474,3 Ninjas: High Noon at Mega Mountain,Victor Wong|Mathew Botuchis|Hulk Hogan|Loni Anderson|Jim Varney,Sean McNamara,93.0,Action|Comedy|Family,TriStar Pictures|Leeds/Ben-Ami Productions|Sheen Productions,1998-04-10,14,4.0,1998
9171,17074,0.099566,31489287.97669787,90995236.48589474,The Batman Superman Movie: World's Finest,Tim Daly|Kevin Conroy|Dana Delany|Clancy Brown|Mark Hamill,Toshihiko Masuda,64.0,Action|Animation,DC Comics|Warner Bros. Television|Warner Bros. Animation,1998-08-18,27,7.0,1998
9172,36568,0.098541,31489287.97669787,90995236.48589474,Paulie,Gena Rowlands|Tony Shalhoub|Cheech Marin|Bruce Davison|Trini Alvarado,John Roberts,91.0,Comedy|Family,DreamWorks SKG|Mutual Film Company,1998-04-17,33,5.9,1998
9173,17263,0.09377100000000001,31489287.97669787,90995236.48589474,A Murder of Crows,Cuba Gooding Jr.|Tom Berenger|Marianne Jean-Baptiste|Eric Stoltz|Mark Pellegrino,Rowdy Herrington,102.0,Action|Crime|Thriller,Trilogy Entertainment Group|Motion International|Goodbros. Pictures Entertainment,1998-12-12,21,6.0,1998
9174,56195,0.088122,31489287.97669787,90995236.48589474,Billboard Dad,Mary-Kate Olsen|Ashley Olsen|Tom Amandes|Jessica Tuck|Carl Banks,Alan Metter,87.0,Comedy|Family|Romance,Warner Bros.,1998-02-06,15,6.4,1998
9176,21430,0.08611100000000001,31489287.97669787,90995236.48589474,New Rose Hotel,Christopher Walken|Willem Dafoe|Asia Argento|Gretchen Mol|Annabella Sciorra,Abel Ferrara,93.0,Mystery|Drama|Science Fiction,Quadra Entertainment|Edward R. Pressman Film,1998-09-05,13,4.8,1998
9177,16129,0.037177999999999996,31489287.97669787,90995236.48589474,Last Night,Don McKellar|Sandra Oh|Roberta Maxwell|Robin Gammell|Sarah Polley,Don McKellar,95.0,Drama|Science Fiction,Cineplex,1998-10-23,10,6.7,1998
9179,10144,4.143585,40000000.0,211343479.0,The Little Mermaid,Jodi Benson|Christopher Daniel Barnes|Jason Marin|Samuel E. Wright|Buddy Hackett,Ron Clements|John Musker,83.0,Animation|Family,Walt Disney Pictures,1989-11-17,1042,7.1,1989
9180,89,3.536655,48000000.0,474171806.0,Indiana Jones and the Last Crusade,Harrison Ford|Sean Connery|Denholm Elliott|Alison Doody|John Rhys-Davies,Steven Spielberg,127.0,Adventure|Action,Lucasfilm|Paramount Pictures,1989-05-24,2031,7.4,1989
9181,639,2.719764,16000000.0,92823546.0,When Harry Met Sally...,Meg Ryan|Billy Crystal|Carrie Fisher|Bruno Kirby|Steven Ford,Rob Reiner,96.0,Comedy|Romance|Drama,Castle Rock Entertainment|Nelson Entertainment,1989-07-12,532,7.1,1989
9182,268,2.640852,35000000.0,411348924.0,Batman,Jack Nicholson|Michael Keaton|Kim Basinger|Michael Gough|Pat Hingle,Tim Burton,126.0,Fantasy|Action,PolyGram Filmed Entertainment|The Guber-Peters Company|Warner Bros.,1989-06-23,1207,6.9,1989
9183,165,2.566875,40000000.0,332000000.0,Back to the Future Part II,Michael J. Fox|Christopher Lloyd|Lea Thompson|Elisabeth Shue|James Tolkan,Robert Zemeckis,108.0,Adventure|Comedy|Family|Science Fiction|Action,Universal Pictures|Amblin Entertainment|U-Drive Productions,1989-11-20,2436,7.2,1989
9184,207,2.470407,16400000.0,235860116.0,Dead Poets Society,Robin Williams|Ethan Hawke|Robert Sean Leonard|Gale Hansen|Josh Charles,Peter Weir,129.0,Drama,Touchstone Pictures|Silver Screen Partners IV,1989-06-02,1426,7.9,1989
9185,2978,2.379507,37000000.0,215394738.0,Ghostbusters II,Bill Murray|Dan Aykroyd|Sigourney Weaver|Harold Ramis|Rick Moranis,Ivan Reitman,108.0,Fantasy|Action|Comedy|Science Fiction|Family,Columbia Pictures Corporation,1989-06-15,569,6.2,1989
9186,709,2.1766229999999998,32000000.0,156167015.0,Licence to Kill,Timothy Dalton|Carey Lowell|Robert Davi|Talisa Soto|Anthony Zerbe,John Glen,133.0,Adventure|Action|Thriller,Eon Productions,1989-07-07,332,5.6,1989
9187,5825,1.859089,27000000.0,71320000.0,National Lampoon's Christmas Vacation,Chevy Chase|Beverly D'Angelo|Randy Quaid|Juliette Lewis|Johnny Galecki,Jeremiah S. Chechik,97.0,Comedy,Warner Bros.,1989-12-01,436,7.2,1989
9188,9665,1.836091,18000000.0,26828365.0,Glory,Matthew Broderick|Denzel Washington|Cary Elwes|Morgan Freeman|Jihmi Kennedy,Edward Zwick,122.0,War,TriStar Pictures|Freddie Fields Productions,1989-12-15,207,7.1,1989
9189,2756,1.69108,70000000.0,90000098.0,The Abyss,Ed Harris|Mary Elizabeth Mastrantonio|Michael Biehn|Leo Burmester|Todd Graff,James Cameron,139.0,Adventure|Action|Thriller|Science Fiction,Twentieth Century Fox Film Corporation|Lightstorm Entertainment|Pacific Western,1989-08-08,446,6.9,1989
9190,942,1.510501,25000000.0,227853986.0,Lethal Weapon 2,Mel Gibson|Danny Glover|Joe Pesci|Joss Ackland|Derrick O'Connor,Richard Donner,114.0,Action|Adventure|Comedy|Crime|Thriller,Silver Pictures|Warner Bros.,1989-07-07,608,6.5,1989
9191,9618,1.362379,55000000.0,63408614.0,Tango & Cash,Sylvester Stallone|Kurt Russell|Teri Hatcher|Jack Palance|Brion James,Andrei Konchalovsky|Albert Magnoli,104.0,Action|Adventure|Comedy,The Guber-Peters Company|Warner Bros.,1989-12-22,239,5.9,1989
9192,1648,1.280429,10000000.0,40485039.0,Bill & Ted's Excellent Adventure,Keanu Reeves|Alex Winter|George Carlin|Dan Shor|Hal Landon Jr.,Stephen Herek,90.0,Adventure|Comedy|Science Fiction,Orion Pictures,1989-02-17,225,6.6,1989
9193,9494,1.2742850000000001,7500000.0,296000000.0,Look Who's Talking,John Travolta|Kirstie Alley|Olympia Dukakis|George Segal|Bruce Willis,Amy Heckerling,93.0,Comedy|Romance,TriStar Pictures|Management Company Entertainment Group (MCEG),1989-10-12,278,5.7,1989
9194,9354,1.2184979999999999,32000000.0,222724172.0,"Honey, I Shrunk the Kids",Rick Moranis|Marcia Strassman|Matt Frewer|Kristine Sutherland|Amy O'Neill,Joe Johnston,93.0,Adventure|Comedy|Family|Science Fiction,Buena Vista,1989-06-22,390,5.9,1989
9195,172,1.190512,30000000.0,70200000.0,Star Trek V: The Final Frontier,William Shatner|Leonard Nimoy|DeForest Kelley|James Doohan|George Takei,William Shatner,107.0,Science Fiction|Action|Adventure|Thriller,Paramount Pictures,1989-06-09,216,5.3,1989
9196,10222,0.94235,1500000.0,14697005.0,Kickboxer,Jean-Claude Van Damme|Dennis Alexio|Dennis Chan|Michel Qissi|Haskell V. Anderson III,Mark DiSalle|David Worth|Jean-Claude Van Damme,97.0,Action|Thriller,Kings Road Entertainment,1989-04-20,139,6.2,1989
9197,10160,0.9189620000000001,8000000.0,22168359.0,A Nightmare on Elm Street 5: The Dream Child,Robert Englund|Lisa Wilcox|Erika Anderson|Valorie Armstrong|Michael Ashton,Stephen Hopkins,89.0,Horror|Thriller,New Line Cinema,1989-08-11,128,5.6,1989
9198,10134,0.914399,500000.0,10166459.0,Cyborg,Jean-Claude Van Damme|Deborah Richter|Vincent Klyn|Alex Daniels|Ralf Moeller,Albert Pyun,86.0,Action|Science Fiction,Cannon Group|Golan-Globus,1989-04-07,73,4.8,1989
9199,11974,0.8953899999999989,18000000.0,36602000.0,The 'Burbs,Tom Hanks|Bruce Dern|Carrie Fisher|Rick Ducommun|Corey Feldman,Joe Dante,101.0,Comedy|Horror|Thriller,Imagine Entertainment,1989-02-17,157,6.4,1989
9200,8913,0.836515,11500000.0,57469467.0,Pet Sematary,Dale Midkiff|Fred Gwynne|Denise Crosby|Brad Greenquist|Michael Lombard,Mary Lambert,103.0,Drama|Horror,Paramount Pictures,1989-04-21,176,6.4,1989
9201,10495,0.8335239999999989,31489287.97669787,38956288.0,"The Karate Kid, Part III",Ralph Macchio|Pat Morita|Martin Kove|Thomas Ian Griffith|Robyn Lively,John G. Avildsen,112.0,Family|Adventure,Columbia Pictures Corporation|Weintraub International Group,1989-06-29,137,5.5,1989
9202,11185,0.737259,18000000.0,46908987.0,"See No Evil, Hear No Evil",Richard Pryor|Gene Wilder|Joan Severance|Kevin Spacey|Alan North,Arthur Hiller,103.0,Crime|Comedy,TriStar Pictures,1989-05-12,92,6.3,1989
9203,2604,0.724013,14000000.0,161001698.0,Born on the Fourth of July,Tom Cruise|Raymond J. Barry|Caroline Kava|Holly Marie Combs|Kyra Sedgwick,Oliver Stone,145.0,Drama|War,Universal Pictures|Ixtlan,1989-12-20,190,6.3,1989
9204,2616,0.7200810000000001,15000000.0,79258538.0,Uncle Buck,John Candy|Jean Louisa Kelly|Macaulay Culkin|Gaby Hoffmann|Amy Madigan,John Hughes,100.0,Comedy|Drama|Family,Universal Pictures|Hughes Entertainment,1989-08-16,179,6.6,1989
9205,14372,0.670104,31489287.97669787,15704614.0,Leviathan,Peter Weller|Richard Crenna|Amanda Pays|Ernie Hudson|Daniel Stern,George P. Cosmatos,98.0,Adventure|Horror|Action|Thriller|Science Fiction,Gordon Company|Filmauro|Metro-Goldwyn-Mayer (MGM),1989-03-17,43,6.0,1989
9206,1412,0.625627,1200000.0,90995236.48589474,"Sex, Lies, and Videotape",Andie MacDowell|Peter Gallagher|James Spader|Laura San Giacomo|Ron Vawter,Steven Soderbergh,100.0,Drama,Miramax Films|Outlaw Productions|Virgin,1989-08-18,97,6.3,1989
9207,9942,0.6026130000000001,11000000.0,49797148.0,Major League,Tom Berenger|Charlie Sheen|Corbin Bernsen|Margaret Whitton|James Gammon,David S. Ward,107.0,Comedy,Paramount Pictures|Mirage Enterprises,1989-04-06,110,6.5,1989
9208,5971,0.580577999999999,20000000.0,90995236.48589474,We're No Angels,Robert De Niro|Sean Penn|Demi Moore|Hoyt Axton|Bruno Kirby,Neil Jordan,106.0,Comedy|Crime|Drama,Paramount Pictures,1989-12-15,36,5.3,1989
9209,8491,0.573045,6500000.0,30218387.0,Weekend at Bernie's,Andrew McCarthy|Jonathan Silverman|Catherine Mary Stewart|Terry Kiser|Don Calfa,Ted Kotcheff,97.0,Comedy,Gladden Entertainment,1989-07-05,104,6.2,1989
9210,1552,0.5477890000000001,31489287.97669787,126297830.0,Parenthood,Steve Martin|Mary Steenburgen|Dianne Wiest|Jason Robards|Rick Moranis,Ron Howard,124.0,Comedy|Drama|Family,Imagine Entertainment|Universal Pictures,1989-07-31,70,6.2,1989
9211,10345,0.547658,18598420.0,78247647.0,K-9,Jim Belushi|Mel Harris|Kevin Tighe|Ed O'Neill|Rando,Rod Daniel,101.0,Action|Adventure|Comedy|Crime,Universal Pictures,1989-04-28,120,5.5,1989
9212,10142,0.5443819999999989,22500000.0,18671317.0,Casualties of War,Michael J. Fox|Sean Penn|Don Harvey|John C. Reilly|John Leguizamo,Brian De Palma,113.0,Drama|History|War,Columbia Pictures Corporation,1989-08-18,91,6.5,1989
9213,249,0.531317,31489287.97669787,90995236.48589474,The War of the Roses,Kathleen Turner|Michael Douglas|Danny DeVito|Marianne SÃ¤gebrecht|Dan Castellaneta,Danny DeVito,116.0,Comedy|Drama|Thriller,20th Century Fox,1989-12-08,152,6.4,1989
9214,238751,0.517447,31489287.97669787,1700000.0,Best of the Best,Eric Roberts|Phillip Rhee|James Earl Jones|Sally Kirkland|Chris Penn,Robert Radler,97.0,Action|Drama|Fantasy,The Movie Network,1989-11-10,22,5.8,1989
9215,9972,0.5108,24000000.0,90995236.48589474,Lock Up,Sylvester Stallone|Donald Sutherland|John Amos|Sonny Landham|Tom Sizemore,John Flynn,115.0,Action|Adventure|Crime|Drama|Thriller,TriStar Pictures|Gordon Company|Carolco Pictures|White Eagle,1989-08-04,110,6.1,1989
9216,8867,0.5097510000000001,31489287.97669787,90995236.48589474,The Punisher,"Dolph Lundgren|Louis Gossett, Jr.|Jeroen KrabbÃ©|Kim Miyori|Bryan Marshall",Mark Goldblatt,89.0,Action|Thriller,New World Pictures,1989-10-05,41,5.2,1989
9217,11718,0.503146,31489287.97669787,90995236.48589474,Who's Harry Crumb?,John Candy|Jeffrey Jones|Annie Potts|Tim Thomerson|Barry Corbin,Paul Flaherty,94.0,Comedy|Crime|Mystery,TriStar Pictures,1989-02-03,31,5.6,1989
